SRR5367733	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367733_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367733_2.fastq.gz	Non_Neuronal	hippocampus
SRR5367734	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367734_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367734_2.fastq.gz	Non_Neuronal	insula
SRR5367736	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367736_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367736_2.fastq.gz	Non_Neuronal	mediodorsal_thalamus
SRR5367737	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367737_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367737_2.fastq.gz	Non_Neuronal	nucleus_accumbens
SRR5367738	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367738_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367738_2.fastq.gz	Non_Neuronal	medial_orbitofrontal_cortex
SRR5367739	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367739_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367739_2.fastq.gz	Non_Neuronal	primary_motor_cortex
SRR5367740	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367740_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367740_2.fastq.gz	Non_Neuronal	putamen
SRR5367741	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367741_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367741_2.fastq.gz	Non_Neuronal	posterior_superior_temporal_cortex
SRR5367742	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367742_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367742_2.fastq.gz	Non_Neuronal	ventrolateral_prefrontal_cortex
SRR5367743	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367743_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367743_2.fastq.gz	Neuronal	anterior_cingulate_cortex
SRR5367744	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367744_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367744_2.fastq.gz	Neuronal	dorsolateral_prefrontal_cortex
SRR5367745	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367745_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367745_2.fastq.gz	Neuronal	hippocampus
SRR5367746	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367746_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367746_2.fastq.gz	Neuronal	insula
SRR5367747	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367747_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367747_2.fastq.gz	Neuronal	inferior_temporal_cortex
SRR5367748	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367748_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367748_2.fastq.gz	Neuronal	mediodorsal_thalamus
SRR5367749	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367749_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367749_2.fastq.gz	Neuronal	nucleus_accumbens
SRR5367750	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367750_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367750_2.fastq.gz	Neuronal	medial_orbitofrontal_cortex
SRR5367751	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367751_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367751_2.fastq.gz	Neuronal	putamen
SRR5367752	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367752_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367752_2.fastq.gz	Neuronal	primary_visual_cortex
SRR5367753	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367753_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367753_2.fastq.gz	Neuronal	posterior_superior_temporal_cortex
SRR5367754	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367754_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367754_2.fastq.gz	Neuronal	ventrolateral_prefrontal_cortex
SRR5367755	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367755_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367755_2.fastq.gz	Non_Neuronal	anterior_cingulate_cortex
SRR5367756	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367756_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367756_2.fastq.gz	Non_Neuronal	dorsolateral_prefrontal_cortex
SRR5367757	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367757_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367757_2.fastq.gz	Non_Neuronal	hippocampus
SRR5367758	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367758_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367758_2.fastq.gz	Non_Neuronal	insula
SRR5367759	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367759_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367759_2.fastq.gz	Non_Neuronal	inferior_temporal_cortex
SRR5367761	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367761_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367761_2.fastq.gz	Non_Neuronal	medial_orbitofrontal_cortex
SRR5367762	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367762_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367762_2.fastq.gz	Non_Neuronal	primary_motor_cortex
SRR5367763	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367763_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367763_2.fastq.gz	Non_Neuronal	putamen
SRR5367764	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367764_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367764_2.fastq.gz	Non_Neuronal	primary_visual_cortex
SRR5367765	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367765_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367765_2.fastq.gz	Non_Neuronal	posterior_superior_temporal_cortex
SRR5367766	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367766_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367766_2.fastq.gz	Non_Neuronal	ventrolateral_prefrontal_cortex
SRR5367767	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367767_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367767_2.fastq.gz	Neuronal	anterior_cingulate_cortex
SRR5367768	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367768_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367768_2.fastq.gz	Neuronal	dorsolateral_prefrontal_cortex
SRR5367770	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367770_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367770_2.fastq.gz	Neuronal	insula
SRR5367771	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367771_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367771_2.fastq.gz	Neuronal	inferior_temporal_cortex
SRR5367773	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367773_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367773_2.fastq.gz	Neuronal	medial_orbitofrontal_cortex
SRR5367774	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367774_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367774_2.fastq.gz	Neuronal	primary_motor_cortex
SRR5367775	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367775_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367775_2.fastq.gz	Neuronal	putamen
SRR5367776	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367776_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367776_2.fastq.gz	Neuronal	primary_visual_cortex
SRR5367777	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367777_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367777_2.fastq.gz	Neuronal	posterior_superior_temporal_cortex
SRR5367778	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367778_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367778_2.fastq.gz	Neuronal	ventrolateral_prefrontal_cortex
SRR5367779	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367779_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367779_2.fastq.gz	Non_Neuronal	anterior_cingulate_cortex
SRR5367780	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367780_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367780_2.fastq.gz	Non_Neuronal	dorsolateral_prefrontal_cortex
SRR5367781	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367781_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367781_2.fastq.gz	Non_Neuronal	insula
SRR5367782	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367782_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367782_2.fastq.gz	Non_Neuronal	inferior_temporal_cortex
SRR5367783	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367783_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367783_2.fastq.gz	Non_Neuronal	mediodorsal_thalamus
SRR5367784	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367784_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367784_2.fastq.gz	Non_Neuronal	medial_orbitofrontal_cortex
SRR5367785	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367785_1.fastq.gz	/media/gni042/data-usb/fullard_2018/fastqfiles/SRR5367785_2.fastq.gz	Non_Neuronal	primary_motor_cortex
